"id","type","date","panel","subpanel","budget","duration","coinvestigators"
"2014/12/T/NZ2/00516","ETIUDA","2013-12-16","NZ","NZ2",100540,12,2
"2014/12/T/NZ2/00529","ETIUDA","2013-12-16","NZ","NZ2",110414,12,2
"2014/12/T/NZ2/00538","ETIUDA","2013-12-16","NZ","NZ2",68782,12,2
"2014/12/T/NZ3/00503","ETIUDA","2013-12-16","NZ","NZ3",66000,12,2
"2015/17/N/ST5/03908","PRELUDIUM","2015-03-16","ST","ST5",150000,36,2
"2014/12/T/NZ3/00504","ETIUDA","2013-12-16","NZ","NZ3",101694,12,2
"2014/12/T/NZ3/00517","ETIUDA","2013-12-16","NZ","NZ3",71270,12,2
"2014/12/T/NZ5/00273","ETIUDA","2013-12-16","NZ","NZ5",75288,12,2
"2014/12/T/NZ6/00337","ETIUDA","2013-12-16","NZ","NZ6",77970,9,2
"2015/17/N/ST8/00094","PRELUDIUM","2015-03-16","ST","ST8",138800,36,2
"2014/12/T/NZ6/00505","ETIUDA","2013-12-16","NZ","NZ6",112576,12,2
"2014/12/T/NZ7/00252","ETIUDA","2013-12-16","NZ","NZ7",95214,12,2
"2014/12/T/NZ7/00262","ETIUDA","2013-12-16","NZ","NZ7",57288,6,2
"2014/12/T/NZ7/00330","ETIUDA","2013-12-16","NZ","NZ7",103044,12,2
"2014/12/T/NZ7/00335","ETIUDA","2013-12-16","NZ","NZ7",63596,12,2
"2014/12/T/NZ7/00544","ETIUDA","2013-12-16","NZ","NZ7",83540,7,2
"2014/13/N/HS5/01110","PRELUDIUM","2014-03-17","HS","HS5",121084,36,2
"2014/12/T/NZ8/00287","ETIUDA","2013-12-16","NZ","NZ8",62270,9,2
"2014/12/T/NZ8/00288","ETIUDA","2013-12-16","NZ","NZ8",75288,12,2
"2014/12/T/NZ8/00316","ETIUDA","2013-12-16","NZ","NZ8",64347,10,2
"2014/12/T/NZ8/00522","ETIUDA","2013-12-16","NZ","NZ8",78000,7,2
"2014/12/T/NZ8/00546","ETIUDA","2013-12-16","NZ","NZ8",114924,12,2
"2014/12/T/NZ9/00269","ETIUDA","2013-12-16","NZ","NZ9",71238,12,2
"2014/12/T/NZ9/00534","ETIUDA","2013-12-16","NZ","NZ9",71270,12,2
"2014/13/N/HS4/02870","PRELUDIUM","2014-03-17","HS","HS4",89850,24,2
"2014/12/T/NZ9/00535","ETIUDA","2013-12-16","NZ","NZ9",96564,12,2
"2014/12/T/ST1/00627","ETIUDA","2013-12-16","ST","ST1",92292,9,2
"2014/12/T/ST10/00675","ETIUDA","2013-12-16","ST","ST10",62292,9,2
"2014/12/T/ST2/00272","ETIUDA","2013-12-16","ST","ST2",73270,12,2
"2015/17/N/NZ5/01392","PRELUDIUM","2015-03-16","NZ","NZ5",150000,36,3
"2014/12/T/ST2/00325","ETIUDA","2013-12-16","ST","ST2",92758,12,2
"2015/17/N/ST4/03835","PRELUDIUM","2015-03-16","ST","ST4",149040,36,3
"2014/12/T/ST2/00692","ETIUDA","2013-12-16","ST","ST2",63596,12,2
"2014/12/T/ST3/00231","ETIUDA","2013-12-16","ST","ST3",89192,12,2
"2014/12/T/ST3/00647","ETIUDA","2013-12-16","ST","ST3",82360,12,2
"2015/17/N/NZ3/03626","PRELUDIUM","2015-03-16","NZ","NZ3",150000,36,3
"2014/12/T/ST4/00233","ETIUDA","2013-12-16","ST","ST4",70347,12,2
"2014/12/T/ST4/00649","ETIUDA","2013-12-16","ST","ST4",98036,12,2
"2014/12/T/ST4/00686","ETIUDA","2013-12-16","ST","ST4",104428,12,2
"2014/12/T/ST4/00687","ETIUDA","2013-12-16","ST","ST4",77376,12,2
"2014/12/T/ST5/00028","ETIUDA","2013-12-16","ST","ST5",73270,12,2
"2014/12/T/ST5/00113","ETIUDA","2013-12-16","ST","ST5",84527,12,2
"2014/12/T/ST5/00118","ETIUDA","2013-12-16","ST","ST5",98540,12,2
"2014/12/T/ST5/00136","ETIUDA","2013-12-16","ST","ST5",98540,12,2
"2014/12/T/ST5/00267","ETIUDA","2013-12-16","ST","ST5",109232,12,2
"2014/12/T/ST5/00631","ETIUDA","2013-12-16","ST","ST5",76288,12,2
"2014/12/T/ST5/00646","ETIUDA","2013-12-16","ST","ST5",66379,12,2
"2014/12/T/ST5/00680","ETIUDA","2013-12-16","ST","ST5",71347,12,2
"2014/12/T/ST5/00683","ETIUDA","2013-12-16","ST","ST5",70108,8,2
"2014/12/T/ST5/00684","ETIUDA","2013-12-16","ST","ST5",69845,7,2
"2014/12/T/ST5/00710","ETIUDA","2013-12-16","ST","ST5",101044,12,2
"2014/12/T/ST6/00039","ETIUDA","2013-12-16","ST","ST6",63596,12,2
"2014/12/T/ST6/00112","ETIUDA","2013-12-16","ST","ST6",82108,12,2
"2014/12/T/ST7/00045","ETIUDA","2013-12-16","ST","ST7",65650,12,2
"2014/12/T/ST7/00049","ETIUDA","2013-12-16","ST","ST7",70347,12,2
"2014/12/T/ST7/00670","ETIUDA","2013-12-16","ST","ST7",100162,12,2
"2014/12/T/ST8/00080","ETIUDA","2013-12-16","ST","ST8",79192,9,2
"2014/12/T/ST8/00086","ETIUDA","2013-12-16","ST","ST8",71360,9,2
"2014/12/T/ST8/00089","ETIUDA","2013-12-16","ST","ST8",80796,12,2
"2014/15/N/HS3/01490","PRELUDIUM","2014-09-15","HS","HS3",66479,24,2
"2014/12/T/ST8/00668","ETIUDA","2013-12-16","ST","ST8",103584,12,2
"2014/12/T/ST8/00674","ETIUDA","2013-12-16","ST","ST8",94348,12,2
"2014/12/T/ST8/00681","ETIUDA","2013-12-16","ST","ST8",66379,12,2
"2014/12/T/ST9/00099","ETIUDA","2013-12-16","ST","ST9",80796,12,2
"2014/12/T/ST9/00100","ETIUDA","2013-12-16","ST","ST9",95694,10,2
"2014/13/B/HS1/00761","OPUS","2014-03-17","HS","HS1",279000,36,8
"2014/13/B/HS1/01386","OPUS","2014-03-17","HS","HS1",250640,30,4
"2015/17/N/HS3/00511","PRELUDIUM","2015-03-16","HS","HS3",53297,24,2
"2014/13/B/HS1/02892","OPUS","2014-03-17","HS","HS1",499680,36,6
"2014/13/B/HS1/02914","OPUS","2014-03-17","HS","HS1",208520,36,1
"2014/13/B/HS2/00113","OPUS","2014-03-17","HS","HS2",117408,36,1
"2014/13/B/HS2/00469","OPUS","2014-03-17","HS","HS2",60730,24,1
"2015/17/N/NZ3/03644","PRELUDIUM","2015-03-16","NZ","NZ3",150000,36,3
"2014/13/B/HS2/00479","OPUS","2014-03-17","HS","HS2",128162,36,1
"2015/17/N/HS6/02965","PRELUDIUM","2015-03-16","HS","HS6",62509,24,2
"2014/13/B/HS2/00524","OPUS","2014-03-17","HS","HS2",453537,36,4
"2014/13/B/HS2/00644","OPUS","2014-03-17","HS","HS2",340880,36,2
"2014/13/B/HS2/00905","OPUS","2014-03-17","HS","HS2",139002,36,2
"2015/17/N/NZ4/02738","PRELUDIUM","2015-03-16","NZ","NZ4",149400,36,3
"2014/13/B/HS2/00908","OPUS","2014-03-17","HS","HS2",90740,36,2
"2014/13/B/HS2/01057","OPUS","2014-03-17","HS","HS2",1351814,36,12
"2014/13/B/HS2/01159","OPUS","2014-03-17","HS","HS2",91220,24,1
"2014/13/N/NZ4/04824","PRELUDIUM","2014-03-17","NZ","NZ4",149760,36,2
"2014/15/N/NZ5/03646","PRELUDIUM","2014-09-15","NZ","NZ5",116880,36,3
"2014/13/B/HS3/04836","OPUS","2014-03-17","HS","HS3",319120,36,6
"2014/13/B/HS3/04874","OPUS","2014-03-17","HS","HS3",138979,30,1
"2014/13/B/HS3/04886","OPUS","2014-03-17","HS","HS3",123190,36,1
"2014/13/B/HS3/04900","OPUS","2014-03-17","HS","HS3",274300,36,4
"2014/13/B/HS3/04911","OPUS","2014-03-17","HS","HS3",114503,24,3
"2014/13/B/HS3/04927","OPUS","2014-03-17","HS","HS3",968409,36,5
"2015/17/N/HS6/00719","PRELUDIUM","2015-03-16","HS","HS6",149860,36,2
"2014/13/B/HS3/04928","OPUS","2014-03-17","HS","HS3",191048,36,7
"2015/17/N/NZ7/00924","PRELUDIUM","2015-03-16","NZ","NZ7",149784,36,3
"2014/13/B/HS3/04930","OPUS","2014-03-17","HS","HS3",299931,36,13
"2014/13/B/HS3/04943","OPUS","2014-03-17","HS","HS3",86760,24,3
"2014/13/B/HS3/04964","OPUS","2014-03-17","HS","HS3",379600,36,3
"2014/13/B/HS3/04975","OPUS","2014-03-17","HS","HS3",155539,36,1
"2014/13/B/HS3/04976","OPUS","2014-03-17","HS","HS3",580975,34,15
"2015/17/N/NZ9/00977","PRELUDIUM","2015-03-16","NZ","NZ9",150000,36,2
"2014/13/B/HS4/00162","OPUS","2014-03-17","HS","HS4",98600,24,1
"2014/13/B/HS4/00171","OPUS","2014-03-17","HS","HS4",109010,24,4
"2014/13/B/HS4/00192","OPUS","2014-03-17","HS","HS4",199100,36,1
"2015/17/N/NZ4/02834","PRELUDIUM","2015-03-16","NZ","NZ4",150000,36,3
"2014/13/B/HS4/00212","OPUS","2014-03-17","HS","HS4",158660,36,1
"2014/13/B/HS4/00215","OPUS","2014-03-17","HS","HS4",80329,18,1
"2014/13/B/HS4/00394","OPUS","2014-03-17","HS","HS4",375905,24,5
"2014/13/B/HS4/00402","OPUS","2014-03-17","HS","HS4",297280,36,3
"2014/13/B/HS4/00458","OPUS","2014-03-17","HS","HS4",295200,36,4
"2014/13/B/HS4/00467","OPUS","2014-03-17","HS","HS4",349570,24,4
"2014/13/B/HS4/00481","OPUS","2014-03-17","HS","HS4",240225,36,3
"2014/13/B/HS4/00482","OPUS","2014-03-17","HS","HS4",171900,24,3
"2014/13/B/HS4/00549","OPUS","2014-03-17","HS","HS4",555000,36,7
"2015/17/N/NZ8/01653","PRELUDIUM","2015-03-16","NZ","NZ8",129200,36,3
"2014/13/B/HS4/00552","OPUS","2014-03-17","HS","HS4",110200,36,1
"2014/13/B/HS4/01517","OPUS","2014-03-17","HS","HS4",230265,30,6
"2014/13/B/HS4/01552","OPUS","2014-03-17","HS","HS4",320090,36,2
"2014/13/B/HS4/01577","OPUS","2014-03-17","HS","HS4",187043,24,3
"2014/13/B/HS4/01612","OPUS","2014-03-17","HS","HS4",329810,36,6
"2014/13/B/HS4/01614","OPUS","2014-03-17","HS","HS4",449891,36,7
"2014/13/B/HS4/01615","OPUS","2014-03-17","HS","HS4",383465,36,4
"2014/13/B/HS4/01618","OPUS","2014-03-17","HS","HS4",397800,36,6
"2015/17/N/NZ9/03647","PRELUDIUM","2015-03-16","NZ","NZ9",149998,36,3
"2014/13/B/HS4/01619","OPUS","2014-03-17","HS","HS4",398843,36,4
"2014/13/B/HS4/01644","OPUS","2014-03-17","HS","HS4",150000,36,1
"2014/13/B/HS4/03260","OPUS","2014-03-17","HS","HS4",298276,30,5
"2014/13/B/HS4/03293","OPUS","2014-03-17","HS","HS4",232520,24,7
"2014/13/B/HS4/03297","OPUS","2014-03-17","HS","HS4",272576,36,6
"2014/13/B/HS4/03348","OPUS","2014-03-17","HS","HS4",72963,24,1
"2014/13/B/HS4/03351","OPUS","2014-03-17","HS","HS4",499130,36,8
"2014/13/B/HS4/03397","OPUS","2014-03-17","HS","HS4",298948,36,7
"2014/13/B/HS4/03452","OPUS","2014-03-17","HS","HS4",140454,24,2
"2014/13/B/HS4/03495","OPUS","2014-03-17","HS","HS4",314620,36,4
"2014/13/B/HS5/00528","OPUS","2014-03-17","HS","HS5",421070,36,8
"2014/13/B/HS5/00555","OPUS","2014-03-17","HS","HS5",221400,30,4
"2014/13/B/HS5/00565","OPUS","2014-03-17","HS","HS5",148800,36,1
"2014/13/B/HS5/00857","OPUS","2014-03-17","HS","HS5",369720,36,6
"2014/13/B/HS5/00862","OPUS","2014-03-17","HS","HS5",141690,18,5
"2014/13/B/HS5/00926","OPUS","2014-03-17","HS","HS5",79122,18,1
"2014/13/B/HS5/01318","OPUS","2014-03-17","HS","HS5",115000,24,4
"2014/13/B/HS5/01490","OPUS","2014-03-17","HS","HS5",393234,30,11
"2014/13/B/HS5/01492","OPUS","2014-03-17","HS","HS5",60972,12,1
"2014/13/B/HS5/01942","OPUS","2014-03-17","HS","HS5",343307,30,5
"2014/13/B/HS5/02580","OPUS","2014-03-17","HS","HS5",828230,36,9
"2014/13/B/HS5/03558","OPUS","2014-03-17","HS","HS5",99450,24,1
"2014/13/B/HS5/03590","OPUS","2014-03-17","HS","HS5",180600,24,4
"2014/13/B/HS5/03610","OPUS","2014-03-17","HS","HS5",350638,36,6
"2014/13/B/HS5/03612","OPUS","2014-03-17","HS","HS5",298090,24,7
"2014/13/B/HS5/03615","OPUS","2014-03-17","HS","HS5",287208,24,5
"2014/13/B/HS6/01367","OPUS","2014-03-17","HS","HS6",79380,23,4
"2014/13/B/HS6/02644","OPUS","2014-03-17","HS","HS6",499720,36,7
"2014/13/B/HS6/02663","OPUS","2014-03-17","HS","HS6",410865,36,2
"2014/13/B/HS6/03091","OPUS","2014-03-17","HS","HS6",431430,24,4
"2014/13/B/HS6/03137","OPUS","2014-03-17","HS","HS6",323219,36,5
"2014/13/B/HS6/03741","OPUS","2014-03-17","HS","HS6",252360,36,2
"2014/13/B/HS6/03947","OPUS","2014-03-17","HS","HS6",68445,18,3
"2014/13/B/HS6/04048","OPUS","2014-03-17","HS","HS6",288680,30,5
"2014/13/B/HS6/04072","OPUS","2014-03-17","HS","HS6",297840,27,3
"2014/13/B/HS6/04077","OPUS","2014-03-17","HS","HS6",402000,36,7
"2014/13/B/NZ1/00004","OPUS","2014-03-17","NZ","NZ1",267600,36,3
"2014/13/B/NZ1/00043","OPUS","2014-03-17","NZ","NZ1",879220,36,7
"2014/13/B/NZ1/00935","OPUS","2014-03-17","NZ","NZ1",998940,36,6
"2014/13/B/NZ1/00953","OPUS","2014-03-17","NZ","NZ1",928460,36,7
"2014/13/B/NZ1/00967","OPUS","2014-03-17","NZ","NZ1",1119983,36,11
"2014/13/B/NZ1/03989","OPUS","2014-03-17","NZ","NZ1",856657,36,9
"2014/13/B/NZ1/03991","OPUS","2014-03-17","NZ","NZ1",1283750,36,8
"2014/13/B/NZ1/03995","OPUS","2014-03-17","NZ","NZ1",877000,36,7
"2014/13/B/NZ1/04010","OPUS","2014-03-17","NZ","NZ1",1370657,36,6
"2014/13/B/NZ2/01139","OPUS","2014-03-17","NZ","NZ2",874160,36,3
"2014/13/B/NZ2/01248","OPUS","2014-03-17","NZ","NZ2",499138,36,7
"2014/13/B/NZ2/03837","OPUS","2014-03-17","NZ","NZ2",911900,36,6
"2014/13/B/NZ2/03840","OPUS","2014-03-17","NZ","NZ2",887016,36,7
"2014/13/B/NZ2/03858","OPUS","2014-03-17","NZ","NZ2",1200772,36,8
"2014/13/B/NZ2/03863","OPUS","2014-03-17","NZ","NZ2",955500,36,3
"2014/13/B/NZ2/03888","OPUS","2014-03-17","NZ","NZ2",850979,26,6
"2014/13/B/NZ3/00405","OPUS","2014-03-17","NZ","NZ3",975000,36,5
"2014/13/B/NZ3/00413","OPUS","2014-03-17","NZ","NZ3",814126,36,7
"2014/13/B/NZ3/00833","OPUS","2014-03-17","NZ","NZ3",846000,36,4
"2014/13/B/NZ3/00909","OPUS","2014-03-17","NZ","NZ3",1497300,36,5
"2014/13/B/NZ3/04643","OPUS","2014-03-17","NZ","NZ3",1134900,36,7
"2014/13/B/NZ3/04646","OPUS","2014-03-17","NZ","NZ3",1115875,36,11
"2014/13/B/NZ4/00146","OPUS","2014-03-17","NZ","NZ4",1372500,36,4
"2014/13/B/NZ4/00148","OPUS","2014-03-17","NZ","NZ4",1060019,36,3
"2014/13/B/NZ4/00149","OPUS","2014-03-17","NZ","NZ4",794300,36,5
"2014/13/B/NZ4/00157","OPUS","2014-03-17","NZ","NZ4",964370,36,5
"2014/13/B/NZ4/00199","OPUS","2014-03-17","NZ","NZ4",949000,36,5
"2014/13/B/NZ4/00214","OPUS","2014-03-17","NZ","NZ4",1003748,36,3
"2014/13/B/NZ4/00218","OPUS","2014-03-17","NZ","NZ4",756260,36,4
"2014/13/B/NZ4/01105","OPUS","2014-03-17","NZ","NZ4",421650,36,5
"2014/13/B/NZ4/01179","OPUS","2014-03-17","NZ","NZ4",800800,30,6
"2014/13/B/NZ4/01198","OPUS","2014-03-17","NZ","NZ4",590941,36,7
"2014/13/B/NZ4/01249","OPUS","2014-03-17","NZ","NZ4",753760,36,5
"2014/13/B/NZ4/03832","OPUS","2014-03-17","NZ","NZ4",591800,36,6
"2014/13/B/NZ5/00283","OPUS","2014-03-17","NZ","NZ5",1335958,36,5
"2014/13/B/NZ5/00287","OPUS","2014-03-17","NZ","NZ5",1261470,36,5
"2014/13/B/NZ5/01354","OPUS","2014-03-17","NZ","NZ5",1213233,36,6
"2014/13/B/NZ5/01356","OPUS","2014-03-17","NZ","NZ5",1144780,36,5
"2014/13/B/NZ5/03146","OPUS","2014-03-17","NZ","NZ5",1890681,36,9
"2014/13/B/NZ5/03160","OPUS","2014-03-17","NZ","NZ5",403084,36,5
"2014/13/B/NZ5/03166","OPUS","2014-03-17","NZ","NZ5",1997655,36,4
"2014/13/B/NZ5/03214","OPUS","2014-03-17","NZ","NZ5",665840,36,4
"2014/13/B/NZ6/00235","OPUS","2014-03-17","NZ","NZ6",907900,36,7
"2014/13/B/NZ6/00245","OPUS","2014-03-17","NZ","NZ6",495000,36,5
"2014/13/B/NZ6/00246","OPUS","2014-03-17","NZ","NZ6",743520,36,7
"2014/13/B/NZ6/00257","OPUS","2014-03-17","NZ","NZ6",622200,24,5
"2014/13/B/NZ6/00806","OPUS","2014-03-17","NZ","NZ6",464425,36,8
"2014/13/B/NZ6/00881","OPUS","2014-03-17","NZ","NZ6",525340,36,6
"2014/13/B/NZ6/02141","OPUS","2014-03-17","NZ","NZ6",686500,36,3
"2014/13/B/NZ6/02566","OPUS","2014-03-17","NZ","NZ6",777232,36,8
"2014/13/B/NZ7/02196","OPUS","2014-03-17","NZ","NZ7",837668,36,5
"2014/13/B/NZ7/02209","OPUS","2014-03-17","NZ","NZ7",686949,36,4
"2014/13/B/NZ7/02210","OPUS","2014-03-17","NZ","NZ7",604680,24,8
"2014/13/B/NZ7/02222","OPUS","2014-03-17","NZ","NZ7",550820,36,6
"2014/13/B/NZ7/02223","OPUS","2014-03-17","NZ","NZ7",838580,36,8
"2014/13/B/NZ7/02234","OPUS","2014-03-17","NZ","NZ7",543180,36,7
"2014/13/B/NZ7/02237","OPUS","2014-03-17","NZ","NZ7",571890,36,7
"2014/13/B/NZ7/02273","OPUS","2014-03-17","NZ","NZ7",1093450,36,10
"2014/13/B/NZ7/02278","OPUS","2014-03-17","NZ","NZ7",707069,36,7
"2014/13/B/NZ7/02280","OPUS","2014-03-17","NZ","NZ7",618820,24,7
"2014/13/B/NZ7/02293","OPUS","2014-03-17","NZ","NZ7",673100,36,4
"2014/13/B/NZ7/02300","OPUS","2014-03-17","NZ","NZ7",898900,36,11
"2014/13/B/NZ7/02305","OPUS","2014-03-17","NZ","NZ7",429000,36,7
"2014/13/B/NZ7/02307","OPUS","2014-03-17","NZ","NZ7",698470,36,5
"2014/13/B/NZ7/02311","OPUS","2014-03-17","NZ","NZ7",1553250,36,7
"2014/13/B/NZ7/02317","OPUS","2014-03-17","NZ","NZ7",659295,36,7
"2014/13/B/NZ7/02346","OPUS","2014-03-17","NZ","NZ7",594900,36,6
"2014/13/B/NZ7/02348","OPUS","2014-03-17","NZ","NZ7",651365,36,6
"2014/13/B/NZ7/02352","OPUS","2014-03-17","NZ","NZ7",892480,36,20
"2014/13/B/NZ8/04668","OPUS","2014-03-17","NZ","NZ8",668740,36,2
"2014/13/B/NZ8/04670","OPUS","2014-03-17","NZ","NZ8",1002470,36,10
"2014/13/B/NZ8/04679","OPUS","2014-03-17","NZ","NZ8",628284,36,4
"2014/13/B/NZ8/04681","OPUS","2014-03-17","NZ","NZ8",340480,36,3
"2014/13/B/NZ8/04683","OPUS","2014-03-17","NZ","NZ8",989920,32,7
"2014/13/B/NZ8/04690","OPUS","2014-03-17","NZ","NZ8",599500,36,5
"2014/13/B/NZ8/04702","OPUS","2014-03-17","NZ","NZ8",588000,36,11
"2014/13/B/NZ8/04705","OPUS","2014-03-17","NZ","NZ8",624920,36,3
"2014/13/B/NZ8/04719","OPUS","2014-03-17","NZ","NZ8",677760,36,4
"2014/13/B/NZ9/02016","OPUS","2014-03-17","NZ","NZ9",291700,36,5
"2014/13/B/NZ9/02070","OPUS","2014-03-17","NZ","NZ9",1217000,36,4
"2014/13/B/NZ9/02106","OPUS","2014-03-17","NZ","NZ9",672480,36,5
"2014/13/B/NZ9/02108","OPUS","2014-03-17","NZ","NZ9",586200,36,4
"2014/13/B/NZ9/02123","OPUS","2014-03-17","NZ","NZ9",474903,36,8
"2014/13/B/NZ9/02134","OPUS","2014-03-17","NZ","NZ9",607135,36,5
"2014/13/B/NZ9/02136","OPUS","2014-03-17","NZ","NZ9",551478,36,5
"2014/13/B/NZ9/02177","OPUS","2014-03-17","NZ","NZ9",930001,36,7
"2014/13/B/NZ9/02376","OPUS","2014-03-17","NZ","NZ9",746700,36,6
"2014/13/B/NZ9/02381","OPUS","2014-03-17","NZ","NZ9",929250,36,8
"2014/13/B/NZ9/02418","OPUS","2014-03-17","NZ","NZ9",660000,36,6
"2014/13/B/NZ9/02442","OPUS","2014-03-17","NZ","NZ9",798452,36,8
"2014/13/B/NZ9/02468","OPUS","2014-03-17","NZ","NZ9",691516,36,3
"2014/13/B/NZ9/02509","OPUS","2014-03-17","NZ","NZ9",637117,36,4
"2014/13/B/NZ9/03790","OPUS","2014-03-17","NZ","NZ9",401960,24,4
"2014/13/B/ST1/00133","OPUS","2014-03-17","ST","ST1",255700,36,2
"2014/13/B/ST1/00224","OPUS","2014-03-17","ST","ST1",260000,36,4
"2014/13/B/ST1/01033","OPUS","2014-03-17","ST","ST1",569120,36,5
"2014/13/B/ST1/01855","OPUS","2014-03-17","ST","ST1",168000,36,1
"2014/13/B/ST1/03094","OPUS","2014-03-17","ST","ST1",481440,36,6
"2014/13/B/ST1/03153","OPUS","2014-03-17","ST","ST1",557400,36,6
"2014/13/B/ST1/04551","OPUS","2014-03-17","ST","ST1",344560,36,6
"2014/13/B/ST10/01096","OPUS","2014-03-17","ST","ST10",652808,36,7
"2014/13/B/ST10/01120","OPUS","2014-03-17","ST","ST10",313170,36,3
"2014/13/B/ST10/01151","OPUS","2014-03-17","ST","ST10",289290,36,5
"2014/13/B/ST10/01285","OPUS","2014-03-17","ST","ST10",588100,36,8
"2014/13/B/ST10/01311","OPUS","2014-03-17","ST","ST10",653241,36,6
"2014/13/B/ST10/01326","OPUS","2014-03-17","ST","ST10",305700,36,4
"2014/13/B/ST10/02091","OPUS","2014-03-17","ST","ST10",324326,36,3
"2014/13/B/ST10/02403","OPUS","2014-03-17","ST","ST10",627350,36,8
"2014/13/B/ST10/02511","OPUS","2014-03-17","ST","ST10",374593,36,4
"2014/13/B/ST10/02529","OPUS","2014-03-17","ST","ST10",218875,24,3
"2014/13/B/ST10/02534","OPUS","2014-03-17","ST","ST10",469324,36,5
"2014/13/B/ST10/02547","OPUS","2014-03-17","ST","ST10",288200,24,3
"2014/13/B/ST10/02742","OPUS","2014-03-17","ST","ST10",307830,24,3
"2014/13/B/ST10/02807","OPUS","2014-03-17","ST","ST10",740193,36,6
"2014/13/B/ST10/02978","OPUS","2014-03-17","ST","ST10",284060,36,4
"2014/13/B/ST10/02988","OPUS","2014-03-17","ST","ST10",203452,30,2
"2014/13/B/ST2/02014","OPUS","2014-03-17","ST","ST2",466650,36,5
"2014/13/B/ST2/02486","OPUS","2014-03-17","ST","ST2",588450,36,7
"2014/13/B/ST2/02543","OPUS","2014-03-17","ST","ST2",631240,36,6
"2014/13/B/ST2/02684","OPUS","2014-03-17","ST","ST2",638600,36,4
"2014/13/B/ST2/03969","OPUS","2014-03-17","ST","ST2",387400,36,6
"2014/13/B/ST2/04043","OPUS","2014-03-17","ST","ST2",550880,36,7
"2014/13/B/ST2/04054","OPUS","2014-03-17","ST","ST2",668610,36,8
"2014/13/B/ST3/04414","OPUS","2014-03-17","ST","ST3",813990,36,9
"2014/13/B/ST3/04423","OPUS","2014-03-17","ST","ST3",889570,36,8
"2014/13/B/ST3/04451","OPUS","2014-03-17","ST","ST3",595780,36,7
"2014/13/B/ST3/04489","OPUS","2014-03-17","ST","ST3",993280,36,11
"2014/13/B/ST3/04526","OPUS","2014-03-17","ST","ST3",353600,36,2
"2014/13/B/ST3/04544","OPUS","2014-03-17","ST","ST3",1286100,36,8
"2014/13/B/ST3/04603","OPUS","2014-03-17","ST","ST3",476780,36,6
"2014/13/B/ST4/03050","OPUS","2014-03-17","ST","ST4",993856,36,5
"2014/13/B/ST4/04500","OPUS","2014-03-17","ST","ST4",387700,36,2
"2014/13/B/ST4/04503","OPUS","2014-03-17","ST","ST4",890090,36,5
"2014/13/B/ST4/04528","OPUS","2014-03-17","ST","ST4",794400,36,4
"2014/13/B/ST4/04598","OPUS","2014-03-17","ST","ST4",498236,36,4
"2014/13/B/ST4/04619","OPUS","2014-03-17","ST","ST4",444100,30,5
"2014/13/B/ST4/04854","OPUS","2014-03-17","ST","ST4",844375,36,7
"2014/13/B/ST4/04995","OPUS","2014-03-17","ST","ST4",452640,36,5
"2014/13/B/ST4/04998","OPUS","2014-03-17","ST","ST4",266430,30,3
"2014/13/B/ST4/05009","OPUS","2014-03-17","ST","ST4",443340,36,3
"2014/13/B/ST4/05013","OPUS","2014-03-17","ST","ST4",376110,36,5
"2014/13/B/ST5/01512","OPUS","2014-03-17","ST","ST5",1244080,36,12
"2014/13/B/ST5/01535","OPUS","2014-03-17","ST","ST5",1329800,36,6
"2014/13/B/ST5/01834","OPUS","2014-03-17","ST","ST5",1110060,36,13
"2014/13/B/ST5/01924","OPUS","2014-03-17","ST","ST5",548580,36,7
"2014/13/B/ST5/03727","OPUS","2014-03-17","ST","ST5",1019960,36,5
"2014/13/B/ST5/03979","OPUS","2014-03-17","ST","ST5",1252500,36,11
"2014/13/B/ST5/04004","OPUS","2014-03-17","ST","ST5",764260,36,6
"2014/13/B/ST5/04117","OPUS","2014-03-17","ST","ST5",828350,36,6
"2014/13/B/ST5/04144","OPUS","2014-03-17","ST","ST5",891000,36,6
"2014/13/B/ST5/04359","OPUS","2014-03-17","ST","ST5",830000,36,7
"2014/13/B/ST5/04376","OPUS","2014-03-17","ST","ST5",630360,36,4
"2014/13/B/ST5/04394","OPUS","2014-03-17","ST","ST5",978470,36,5
"2014/13/B/ST5/04417","OPUS","2014-03-17","ST","ST5",124930,24,3
"2014/13/B/ST5/04420","OPUS","2014-03-17","ST","ST5",1238600,30,8
"2014/13/B/ST5/04442","OPUS","2014-03-17","ST","ST5",628840,36,6
"2014/13/B/ST5/04497","OPUS","2014-03-17","ST","ST5",725900,30,7
"2014/13/B/ST5/04510","OPUS","2014-03-17","ST","ST5",988400,36,5
"2014/13/B/ST5/04525","OPUS","2014-03-17","ST","ST5",665340,36,4
"2014/13/B/ST5/04531","OPUS","2014-03-17","ST","ST5",776520,36,8
"2014/13/B/ST6/00770","OPUS","2014-03-17","ST","ST6",641154,36,10
"2014/13/D/ST4/03507","SONATA","2014-03-17","ST","ST4",426800,36,5
"2014/13/B/ST6/01792","OPUS","2014-03-17","ST","ST6",487200,30,7
"2014/13/B/ST6/01807","OPUS","2014-03-17","ST","ST6",654750,36,4
"2014/13/B/ST6/01811","OPUS","2014-03-17","ST","ST6",501723,36,5
"2014/13/B/ST6/01812","OPUS","2014-03-17","ST","ST6",486920,36,3
"2014/13/B/ST6/03595","OPUS","2014-03-17","ST","ST6",499500,36,10
"2014/13/B/ST7/00442","OPUS","2014-03-17","ST","ST7",757200,30,7
